nm,EX,nm,EM
320.5,0,320.5,0
320.6,0,320.6,0
320.7,0,320.7,0
320.8,0,320.8,0
320.9,0,320.9,0
321,0,321,0
321.1,0,321.1,0
321.2,0,321.2,0
321.3,0,321.3,0
321.4,0,321.4,0
321.5,0,321.5,0
321.6,0,321.6,0
321.7,0,321.7,0
321.8,0,321.8,0
321.9,0,321.9,0
322,0,322,0
322.1,0,322.1,0
322.2,0,322.2,0
322.3,0,322.3,0
322.4,0,322.4,0
322.5,0,322.5,0
322.6,0,322.6,0
322.7,0,322.7,0
322.8,0,322.8,0
322.9,0,322.9,0
323,0,323,0
323.1,0,323.1,0
323.2,0,323.2,0
323.3,0,323.3,0
323.4,0,323.4,0
323.5,0,323.5,0
323.6,0,323.6,0
323.7,0,323.7,0
323.8,0,323.8,0
323.9,0,323.9,0
324,0,324,0
324.1,0,324.1,0
324.2,0,324.2,0
324.3,0,324.3,0
324.4,0,324.4,0
324.5,0,324.5,0
324.6,0,324.6,0
324.7,0,324.7,0
324.8,0,324.8,0
324.9,0,324.9,0
325,0,325,0
325.1,0,325.1,0
325.2,0,325.2,0
325.3,0,325.3,0
325.4,0,325.4,0
325.5,0,325.5,0
325.6,0,325.6,0
325.7,0,325.7,0
325.8,0,325.8,0
325.9,0,325.9,0
326,0,326,0
326.1,0,326.1,0
326.2,0,326.2,0
326.3,0,326.3,0
326.4,0,326.4,0
326.5,0,326.5,0
326.6,0,326.6,0
326.7,0,326.7,0
326.8,0,326.8,0
326.9,0,326.9,0
327,0,327,0
327.1,0,327.1,0
327.2,0,327.2,0
327.3,0,327.3,0
327.4,0,327.4,0
327.5,0,327.5,0
327.6,0,327.6,0
327.7,0,327.7,0
327.8,0,327.8,0
327.9,0,327.9,0
328,0,328,0
328.1,0,328.1,0
328.2,0,328.2,0
328.3,0,328.3,0
328.4,0,328.4,0
328.5,0,328.5,0
328.6,0,328.6,0
328.7,0,328.7,0
328.8,0,328.8,0
328.9,0,328.9,0
329,0,329,0
329.1,0,329.1,0
329.2,0,329.2,0
329.3,0,329.3,0
329.4,0,329.4,0
329.5,0,329.5,0
329.6,0,329.6,0
329.7,0,329.7,0
329.8,0,329.8,0
329.9,0,329.9,0
330,0,330,0
330.1,0,330.1,0
330.2,0,330.2,0
330.3,0,330.3,0
330.4,0,330.4,0
330.5,0,330.5,0
330.6,0,330.6,0
330.7,0,330.7,0
330.8,0,330.8,0
330.9,0,330.9,0
331,0,331,0
331.1,0,331.1,0
331.2,0,331.2,0
331.3,0,331.3,0
331.4,0,331.4,0
331.5,0,331.5,0
331.6,0,331.6,0
331.7,0,331.7,0
331.8,0,331.8,0
331.9,0,331.9,0
332,0,332,0
332.1,0,332.1,0
332.2,0,332.2,0
332.3,0,332.3,0
332.4,0,332.4,0
332.5,0,332.5,0
332.6,0,332.6,0
332.7,0,332.7,0
332.8,0,332.8,0
332.9,0,332.9,0
333,0,333,0
333.1,0,333.1,0
333.2,0,333.2,0
333.3,0,333.3,0
333.4,0,333.4,0
333.5,0,333.5,0
333.6,0,333.6,0
333.7,0,333.7,0
333.8,0,333.8,0
333.9,0,333.9,0
334,0,334,0
334.1,0,334.1,0
334.2,0,334.2,0
334.3,0,334.3,0
334.4,0,334.4,0
334.5,0,334.5,0
334.6,0,334.6,0
334.7,0,334.7,0
334.8,0,334.8,0
334.9,0,334.9,0
335,0,335,0
335.1,0,335.1,0
335.2,0,335.2,0
335.3,0,335.3,0
335.4,0,335.4,0
335.5,0,335.5,0
335.6,0,335.6,0
335.7,0,335.7,0
335.8,0,335.8,0
335.9,0,335.9,0
336,0,336,0
336.1,0,336.1,0
336.2,0,336.2,0
336.3,0,336.3,0
336.4,0,336.4,0
336.5,0,336.5,0
336.6,0,336.6,0
336.7,0,336.7,0
336.8,0,336.8,0
336.9,0,336.9,0
337,0,337,0
337.1,0,337.1,0
337.2,0,337.2,0
337.3,0,337.3,0
337.4,0,337.4,0
337.5,0,337.5,0
337.6,0,337.6,0
337.7,0,337.7,0
337.8,0,337.8,0
337.9,0,337.9,0
338,0,338,0
338.1,0,338.1,0
338.2,0,338.2,0
338.3,0,338.3,0
338.4,0,338.4,0
338.5,0,338.5,0
338.6,0,338.6,0
338.7,0,338.7,0
338.8,0,338.8,0
338.9,0,338.9,0
339,0,339,0
339.1,0,339.1,0
339.2,0,339.2,0
339.3,0,339.3,0
339.4,0,339.4,0
339.5,0,339.5,0
339.6,0,339.6,0
339.7,0,339.7,0
339.8,0,339.8,0
339.9,0,339.9,0
340,0,340,0
340.1,0,340.1,0
340.2,0,340.2,0
340.3,0,340.3,0
340.4,0,340.4,0
340.5,0,340.5,0
340.6,0,340.6,0
340.7,0,340.7,0
340.8,0,340.8,0
340.9,0,340.9,0
341,0,341,0
341.1,0,341.1,0
341.2,0,341.2,0
341.3,0,341.3,0
341.4,0,341.4,0
341.5,0,341.5,0
341.6,0,341.6,0
341.7,0,341.7,0
341.8,0,341.8,0
341.9,0,341.9,0
342,0,342,0
342.1,0,342.1,0
342.2,0,342.2,0
342.3,0,342.3,0
342.4,0,342.4,0
342.5,0,342.5,0
342.6,0,342.6,0
342.7,0,342.7,0
342.8,0,342.8,0
342.9,0,342.9,0
343,0,343,0
343.1,0,343.1,0
343.2,0,343.2,0
343.3,0,343.3,0
343.4,0,343.4,0
343.5,0,343.5,0
343.6,0,343.6,0
343.7,0,343.7,0
343.8,0,343.8,0
343.9,0,343.9,0
344,0,344,0
344.1,0,344.1,0
344.2,0,344.2,0
344.3,0,344.3,0
344.4,0,344.4,0
344.5,0,344.5,0
344.6,0,344.6,0
344.7,0,344.7,0
344.8,0,344.8,0
344.9,0,344.9,0
345,0,345,0
345.1,0,345.1,0
345.2,0,345.2,0
345.3,0,345.3,0
345.4,0,345.4,0
345.5,0,345.5,0
345.6,0,345.6,0
345.7,0,345.7,0
345.8,0,345.8,0
345.9,0,345.9,0
346,0,346,0
346.1,0,346.1,0
346.2,0,346.2,0
346.3,0,346.3,0
346.4,0,346.4,0
346.5,0,346.5,0
346.6,0,346.6,0
346.7,0,346.7,0
346.8,0,346.8,0
346.9,0,346.9,0
347,0,347,0
347.1,0,347.1,0
347.2,0,347.2,0
347.3,0,347.3,0
347.4,0,347.4,0
347.5,0,347.5,0
347.6,0,347.6,0
347.7,0,347.7,0
347.8,0,347.8,0
347.9,0,347.9,0
348,0,348,0
348.1,0,348.1,0
348.2,0,348.2,0
348.3,0,348.3,0
348.4,0,348.4,0
348.5,0,348.5,0
348.6,0,348.6,0
348.7,0,348.7,0
348.8,0,348.8,0
348.9,0,348.9,0
349,0,349,0
349.1,0,349.1,0
349.2,0,349.2,0
349.3,0,349.3,0
349.4,0,349.4,0
349.5,0,349.5,0
349.6,0,349.6,0
349.7,0,349.7,0
349.8,0,349.8,0
349.9,0,349.9,0
350,0,350,0
350.1,0,350.1,0
350.2,0,350.2,0
350.3,0,350.3,0
350.4,0,350.4,0
350.5,0,350.5,0
350.6,0,350.6,0
350.7,0,350.7,0
350.8,0,350.8,0
350.9,0,350.9,0
351,0,351,0
351.1,0,351.1,0
351.2,0,351.2,0
351.3,0,351.3,0
351.4,0,351.4,0
351.5,0,351.5,0
351.6,0,351.6,0
351.7,0,351.7,0
351.8,0,351.8,0
351.9,0,351.9,0
352,0,352,0
352.1,0,352.1,0
352.2,0,352.2,0
352.3,0,352.3,0
352.4,0,352.4,0
352.5,0,352.5,0
352.6,0,352.6,0
352.7,0,352.7,0
352.8,0,352.8,0
352.9,0,352.9,0
353,0,353,0
353.1,0,353.1,0
353.2,0,353.2,0
353.3,0,353.3,0
353.4,0,353.4,0
353.5,0,353.5,0
353.6,0,353.6,0
353.7,0,353.7,0
353.8,0,353.8,0
353.9,0,353.9,0
354,0,354,0
354.1,0,354.1,0
354.2,0,354.2,0
354.3,0,354.3,0
354.4,0,354.4,0
354.5,0,354.5,0
354.6,0,354.6,0
354.7,0,354.7,0
354.8,0,354.8,0
354.9,0,354.9,0
355,0,355,0
355.1,0,355.1,0
355.2,0,355.2,0
355.3,0,355.3,0
355.4,0,355.4,0
355.5,0,355.5,0
355.6,0,355.6,0
355.7,0,355.7,0
355.8,0,355.8,0
355.9,0,355.9,0
356,0,356,0
356.1,0,356.1,0
356.2,0,356.2,0
356.3,0,356.3,0
356.4,0,356.4,0
356.5,0,356.5,0
356.6,0,356.6,0
356.7,0,356.7,0
356.8,0,356.8,0
356.9,0,356.9,0
357,0,357,0
357.1,0,357.1,0
357.2,0,357.2,0
357.3,0,357.3,0
357.4,0,357.4,0
357.5,0,357.5,0
357.6,0,357.6,0
357.7,0,357.7,0
357.8,0,357.8,0
357.9,0,357.9,0
358,0,358,0
358.1,0,358.1,0
358.2,0,358.2,0
358.3,0,358.3,0
358.4,0,358.4,0
358.5,0,358.5,0
358.6,0,358.6,0
358.7,0,358.7,0
358.8,0,358.8,0
358.9,0,358.9,0
359,0,359,0
359.1,0,359.1,0
359.2,0,359.2,0
359.3,0,359.3,0
359.4,0,359.4,0
359.5,0,359.5,0
359.6,0,359.6,0
359.7,0,359.7,0
359.8,0,359.8,0
359.9,0,359.9,0
360,0,360,0
360.1,0,360.1,0
360.2,0,360.2,0
360.3,0,360.3,0
360.4,0,360.4,0
360.5,0,360.5,0
360.6,0,360.6,0
360.7,0,360.7,0
360.8,0,360.8,0
360.9,0,360.9,0
361,0,361,0
361.1,0,361.1,0
361.2,0,361.2,0
361.3,0,361.3,0
361.4,0,361.4,0
361.5,0,361.5,0
361.6,0,361.6,0
361.7,0,361.7,0
361.8,0,361.8,0
361.9,0,361.9,0
362,0,362,0
362.1,0,362.1,0
362.2,0,362.2,0
362.3,0,362.3,0
362.4,0,362.4,0
362.5,0,362.5,0
362.6,0,362.6,0
362.7,0,362.7,0
362.8,0,362.8,0
362.9,0,362.9,0
363,0,363,0
363.1,0,363.1,0
363.2,0,363.2,0
363.3,0,363.3,0
363.4,0,363.4,0
363.5,0,363.5,0
363.6,0,363.6,0
363.7,0,363.7,0
363.8,0,363.8,0
363.9,0,363.9,0
364,0,364,0
364.1,0,364.1,0
364.2,0,364.2,0
364.3,0,364.3,0
364.4,0,364.4,0
364.5,0,364.5,0
364.6,0,364.6,0
364.7,0,364.7,0
364.8,0,364.8,0
364.9,0,364.9,0
365,0,365,0
365.1,0,365.1,0
365.2,0,365.2,0
365.3,0,365.3,0
365.4,0,365.4,0
365.5,0,365.5,0
365.6,0,365.6,0
365.7,0,365.7,0
365.8,0,365.8,0
365.9,0,365.9,0
366,0,366,0
366.1,0,366.1,0
366.2,0,366.2,0
366.3,0,366.3,0
366.4,0,366.4,0
366.5,0,366.5,0
366.6,0,366.6,0
366.7,0,366.7,0
366.8,0,366.8,0
366.9,0,366.9,0
367,0,367,0
367.1,0,367.1,0
367.2,0,367.2,0
367.3,0,367.3,0
367.4,0,367.4,0
367.5,0,367.5,0
367.6,0,367.6,0
367.7,0,367.7,0
367.8,0,367.8,0
367.9,0,367.9,0
368,0,368,0
368.1,0,368.1,0
368.2,0,368.2,0
368.3,0,368.3,0
368.4,0,368.4,0
368.5,0,368.5,0
368.6,0,368.6,0
368.7,0,368.7,0
368.8,0,368.8,0
368.9,0,368.9,0
369,0,369,0
369.1,0,369.1,0
369.2,0,369.2,0
369.3,0,369.3,0
369.4,0,369.4,0
369.5,0,369.5,0
369.6,0,369.6,0
369.7,0,369.7,0
369.8,0,369.8,0
369.9,0,369.9,0
370,0,370,0
370.1,0,370.1,0
370.2,0,370.2,0
370.3,0,370.3,0
370.4,0,370.4,0
370.5,0,370.5,0
370.6,0,370.6,0
370.7,0,370.7,0
370.8,0,370.8,0
370.9,0,370.9,0
371,0,371,0
371.1,0,371.1,0
371.2,0,371.2,0
371.3,0,371.3,0
371.4,0,371.4,0
371.5,0,371.5,0
371.6,0,371.6,0
371.7,0,371.7,0
371.8,0,371.8,0
371.9,0,371.9,0
372,0,372,0
372.1,0,372.1,0
372.2,0,372.2,0
372.3,0,372.3,0
372.4,0,372.4,0
372.5,0,372.5,0
372.6,0,372.6,0
372.7,0,372.7,0
372.8,0,372.8,0
372.9,0,372.9,0
373,0,373,0
373.1,0,373.1,0
373.2,0,373.2,0
373.3,0,373.3,0
373.4,0,373.4,0
373.5,0,373.5,0
373.6,0,373.6,0
373.7,0,373.7,0
373.8,0,373.8,0
373.9,0,373.9,0
374,0,374,0
374.1,0,374.1,0
374.2,0,374.2,0
374.3,0,374.3,0
374.4,0,374.4,0
374.5,0,374.5,0
374.6,0,374.6,0
374.7,0,374.7,0
374.8,0,374.8,0
374.9,0,374.9,0
375,0,375,0
375.1,0,375.1,0
375.2,0,375.2,0
375.3,0,375.3,0
375.4,0,375.4,0
375.5,0,375.5,0
375.6,0,375.6,0
375.7,0,375.7,0
375.8,0,375.8,0
375.9,0,375.9,0
376,0,376,0
376.1,0,376.1,0
376.2,0,376.2,0
376.3,0,376.3,0
376.4,0,376.4,0
376.5,0,376.5,0
376.6,0,376.6,0
376.7,0,376.7,0
376.8,0,376.8,0
376.9,0,376.9,0
377,0,377,0
377.1,0,377.1,0
377.2,0,377.2,0
377.3,0,377.3,0
377.4,0,377.4,0
377.5,0,377.5,0
377.6,0,377.6,0
377.7,0,377.7,0
377.8,0,377.8,0
377.9,0,377.9,0
378,0,378,0
378.1,0,378.1,0
378.2,0,378.2,0
378.3,0,378.3,0
378.4,0,378.4,0
378.5,0,378.5,0
378.6,0,378.6,0
378.7,0,378.7,0
378.8,0,378.8,0
378.9,0,378.9,0
379,0,379,0
379.1,0,379.1,0
379.2,0,379.2,0
379.3,0,379.3,0
379.4,0,379.4,0
379.5,0,379.5,0
379.6,0,379.6,0
379.7,0,379.7,0
379.8,0,379.8,0
379.9,0,379.9,0
380,0,380,0
380.1,0,380.1,0
380.2,0,380.2,0
380.3,0,380.3,0
380.4,0,380.4,0
380.5,0,380.5,0
380.6,0,380.6,0
380.7,0,380.7,0
380.8,0,380.8,0
380.9,0,380.9,0
381,0,381,0
381.1,0,381.1,0
381.2,0,381.2,0
381.3,0,381.3,0
381.4,0,381.4,0
381.5,0,381.5,0
381.6,0,381.6,0
381.7,0,381.7,0
381.8,0,381.8,0
381.9,0,381.9,0
382,0,382,0
382.1,0,382.1,0
382.2,0,382.2,0
382.3,0,382.3,0
382.4,0,382.4,0
382.5,0,382.5,0
382.6,0,382.6,0
382.7,0,382.7,0
382.8,0,382.8,0
382.9,0,382.9,0
383,0,383,0
383.1,0,383.1,0
383.2,0,383.2,0
383.3,0,383.3,0
383.4,0,383.4,0
383.5,0,383.5,0
383.6,0,383.6,0
383.7,0,383.7,0
383.8,0,383.8,0
383.9,0,383.9,0
384,0,384,0
384.1,0,384.1,0
384.2,0,384.2,0
384.3,0,384.3,0
384.4,0,384.4,0
384.5,0,384.5,0
384.6,0,384.6,0
384.7,0,384.7,0
384.8,0,384.8,0
384.9,0,384.9,0
385,0,385,0
385.1,0,385.1,0
385.2,0,385.2,0
385.3,0,385.3,0
385.4,0,385.4,0
385.5,0,385.5,0
385.6,0,385.6,0
385.7,0,385.7,0
385.8,0,385.8,0
385.9,0,385.9,0
386,0,386,0
386.1,0,386.1,0
386.2,0,386.2,0
386.3,0,386.3,0
386.4,0,386.4,0
386.5,0,386.5,0
386.6,0,386.6,0
386.7,0,386.7,0
386.8,0,386.8,0
386.9,0,386.9,0
387,0,387,0
387.1,0,387.1,0
387.2,0,387.2,0
387.3,0,387.3,0
387.4,0,387.4,0
387.5,0,387.5,0
387.6,0,387.6,0
387.7,0,387.7,0
387.8,0,387.8,0
387.9,0,387.9,0
388,0,388,0
388.1,0,388.1,0
388.2,0,388.2,0
388.3,0,388.3,0
388.4,0,388.4,0
388.5,0,388.5,0
388.6,0,388.6,0
388.7,0,388.7,0
388.8,0,388.8,0
388.9,0,388.9,0
389,0,389,0
389.1,0,389.1,0
389.2,0,389.2,0
389.3,0,389.3,0
389.4,0,389.4,0
389.5,0,389.5,0
389.6,0,389.6,0
389.7,0,389.7,0
389.8,0,389.8,0
389.9,0,389.9,0
390,0,390,0
390.1,0,390.1,0
390.2,0,390.2,0
390.3,0,390.3,0
390.4,0,390.4,0
390.5,0,390.5,0
390.6,0,390.6,0
390.7,0,390.7,0
390.8,0,390.8,0
390.9,0,390.9,0
391,0,391,0
391.1,0,391.1,0
391.2,0,391.2,0
391.3,0,391.3,0
391.4,0,391.4,0
391.5,0,391.5,0
391.6,0,391.6,0
391.7,0,391.7,0
391.8,0,391.8,0
391.9,0,391.9,0
392,0,392,0
392.1,0,392.1,0
392.2,0,392.2,0
392.3,0,392.3,0
392.4,0,392.4,0
392.5,0,392.5,0
392.6,0,392.6,0
392.7,0,392.7,0
392.8,0,392.8,0
392.9,0,392.9,0
393,0,393,0
393.1,0,393.1,0
393.2,0,393.2,0
393.3,0,393.3,0
393.4,0,393.4,0
393.5,0,393.5,0
393.6,0,393.6,0
393.7,0,393.7,0
393.8,0,393.8,0
393.9,0,393.9,0
394,0,394,0
394.1,0,394.1,0
394.2,0,394.2,0
394.3,0,394.3,0
394.4,0,394.4,0
394.5,0,394.5,0
394.6,0,394.6,0
394.7,0,394.7,0
394.8,0,394.8,0
394.9,0,394.9,0
395,0,395,0
395.1,0,395.1,0
395.2,0,395.2,0
395.3,0,395.3,0
395.4,0,395.4,0
395.5,0,395.5,0
395.6,0,395.6,0
395.7,0,395.7,0
395.8,0,395.8,0
395.9,0,395.9,0
396,0,396,0
396.1,0,396.1,0
396.2,0,396.2,0
396.3,0,396.3,0
396.4,0,396.4,0
396.5,0,396.5,0
396.6,0,396.6,0
396.7,0,396.7,0
396.8,0,396.8,0
396.9,0,396.9,0
397,0,397,0
397.1,0,397.1,0
397.2,0,397.2,0
397.3,0,397.3,0
397.4,0,397.4,0
397.5,0,397.5,0
397.6,0,397.6,0
397.7,0,397.7,0
397.8,0,397.8,0
397.9,0,397.9,0
398,0,398,0
398.1,0,398.1,0
398.2,0,398.2,0
398.3,0,398.3,0
398.4,0,398.4,0
398.5,0,398.5,0
398.6,0,398.6,0
398.7,0,398.7,0
398.8,0,398.8,0
398.9,0,398.9,0
399,0,399,0
399.1,0,399.1,0
399.2,0,399.2,0
399.3,0,399.3,0
399.4,0,399.4,0
399.5,0,399.5,0
399.6,0,399.6,0
399.7,0,399.7,0
399.8,0,399.8,0
399.9,0,399.9,0
400,0,400,0
400.1,0,400.1,0
400.2,0,400.2,0
400.3,0,400.3,0
400.4,0,400.4,0
400.5,0,400.5,0
400.6,0,400.6,0
400.7,0,400.7,0
400.8,0,400.8,0
400.9,0,400.9,0
401,0,401,0
401.1,0,401.1,0
401.2,0,401.2,0
401.3,0,401.3,0
401.4,0,401.4,0
401.5,0,401.5,0
401.6,0,401.6,0
401.7,0,401.7,0
401.8,0,401.8,0
401.9,0,401.9,0
402,0,402,0
402.1,0,402.1,0
402.2,0,402.2,0
402.3,0,402.3,0
402.4,0,402.4,0
402.5,0,402.5,0
402.6,0,402.6,0
402.7,0,402.7,0
402.8,0,402.8,0
402.9,0,402.9,0
403,0,403,0
403.1,0,403.1,0
403.2,0,403.2,0
403.3,0,403.3,0
403.4,0,403.4,0
403.5,0,403.5,0
403.6,0,403.6,0
403.7,0,403.7,0
403.8,0,403.8,0
403.9,0,403.9,0
404,0,404,0
404.1,0,404.1,0
404.2,0,404.2,0
404.3,0,404.3,0
404.4,0,404.4,0
404.5,0,404.5,0
404.6,0,404.6,0
404.7,0,404.7,0
404.8,0,404.8,0
404.9,0,404.9,0
405,0,405,0
405.1,0,405.1,0
405.2,0,405.2,0
405.3,0,405.3,0
405.4,0,405.4,0
405.5,0,405.5,0
405.6,0,405.6,0
405.7,0,405.7,0
405.8,0,405.8,0
405.9,0,405.9,0
406,0,406,0
406.1,0,406.1,0
406.2,0,406.2,0
406.3,0,406.3,0
406.4,0,406.4,0
406.5,0,406.5,0
406.6,0,406.6,0
406.7,0,406.7,0
406.8,0,406.8,0
406.9,0,406.9,0
407,0,407,0
407.1,0,407.1,0
407.2,0,407.2,0
407.3,0,407.3,0
407.4,0,407.4,0
407.5,0,407.5,0
407.6,0,407.6,0
407.7,0,407.7,0
407.8,0,407.8,0
407.9,0,407.9,0
408,0,408,0
408.1,0,408.1,0
408.2,0,408.2,0
408.3,0,408.3,0
408.4,0,408.4,0
408.5,0,408.5,0
408.6,0,408.6,0
408.7,0,408.7,0
408.8,0,408.8,0
408.9,0,408.9,0
409,0,409,0
409.1,0,409.1,0
409.2,0,409.2,0
409.3,0,409.3,0
409.4,0,409.4,0
409.5,0,409.5,0
409.6,0,409.6,0
409.7,0,409.7,0
409.8,0,409.8,0
409.9,0,409.9,0
410,0,410,0
410.1,0,410.1,0
410.2,0,410.2,0
410.3,0,410.3,0
410.4,0,410.4,0
410.5,0,410.5,0
410.6,0,410.6,0
410.7,0,410.7,0
410.8,0,410.8,0
410.9,0,410.9,0
411,0,411,0
411.1,0,411.1,0
411.2,0,411.2,0
411.3,0,411.3,0
411.4,0,411.4,0
411.5,0,411.5,0
411.6,0,411.6,0
411.7,0,411.7,0
411.8,0,411.8,0
411.9,0,411.9,0
412,0,412,0
412.1,0,412.1,0
412.2,0,412.2,0
412.3,0,412.3,0
412.4,0,412.4,0
412.5,0,412.5,0
412.6,0,412.6,0
412.7,0,412.7,0
412.8,0,412.8,0
412.9,0,412.9,0
413,0,413,0
413.1,0,413.1,0
413.2,0,413.2,0
413.3,0,413.3,0
413.4,0,413.4,0
413.5,0,413.5,0
413.6,0,413.6,0
413.7,0,413.7,0
413.8,0,413.8,0
413.9,0,413.9,0
414,0,414,0
414.1,0,414.1,0
414.2,0,414.2,0
414.3,0,414.3,0
414.4,0,414.4,0
414.5,0,414.5,0
414.6,0,414.6,0
414.7,0,414.7,0
414.8,0,414.8,0
414.9,0,414.9,0
415,0,415,0
415.1,0,415.1,0
415.2,0,415.2,0
415.3,0,415.3,0
415.4,0,415.4,0
415.5,0,415.5,0
415.6,0,415.6,0
415.7,0,415.7,0
415.8,0,415.8,0
415.9,0,415.9,0
416,0,416,0
416.1,0,416.1,0
416.2,0,416.2,0
416.3,0,416.3,0
416.4,0,416.4,0
416.5,0,416.5,0
416.6,0,416.6,0
416.7,0,416.7,0
416.8,0,416.8,0
416.9,0,416.9,0
417,0,417,0
417.1,0,417.1,0
417.2,0,417.2,0
417.3,0,417.3,0
417.4,0,417.4,0
417.5,0,417.5,0
417.6,0,417.6,0
417.7,0,417.7,0
417.8,0,417.8,0
417.9,0,417.9,0
418,0,418,0
418.1,0,418.1,0
418.2,0,418.2,0
418.3,0,418.3,0
418.4,0,418.4,0
418.5,0,418.5,0
418.6,0,418.6,0
418.7,0,418.7,0
418.8,0,418.8,0
418.9,0,418.9,0
419,0,419,0
419.1,0,419.1,0
419.2,0,419.2,0
419.3,0,419.3,0
419.4,0,419.4,0
419.5,0,419.5,0
419.6,0,419.6,0
419.7,0,419.7,0
419.8,0,419.8,0
419.9,0,419.9,0
420,0,420,0
420.1,0,420.1,0
420.2,0,420.2,0
420.3,0,420.3,0
420.4,0,420.4,0
420.5,0,420.5,0
420.6,0,420.6,0
420.7,0,420.7,0
420.8,0,420.8,0
420.9,0,420.9,0
421,0,421,0
421.1,0,421.1,0
421.2,0,421.2,0
421.3,0,421.3,0
421.4,0,421.4,0
421.5,0,421.5,0
421.6,0,421.6,0
421.7,0,421.7,0
421.8,0,421.8,0
421.9,0,421.9,0
422,0,422,0
422.1,0,422.1,0
422.2,0,422.2,0
422.3,0,422.3,0
422.4,0,422.4,0
422.5,0,422.5,0
422.6,0,422.6,0
422.7,0,422.7,0
422.8,0,422.8,0
422.9,0,422.9,0
423,0,423,0
423.1,0,423.1,0
423.2,0,423.2,0
423.3,0,423.3,0
423.4,0,423.4,0
423.5,0,423.5,0
423.6,0,423.6,0
423.7,0,423.7,0
423.8,0,423.8,0
423.9,0,423.9,0
424,0,424,0
424.1,0,424.1,0
424.2,0,424.2,0
424.3,0,424.3,0
424.4,0,424.4,0
424.5,0,424.5,0
424.6,0,424.6,0
424.7,0,424.7,0
424.8,0,424.8,0
424.9,0,424.9,0
425,0,425,0
425.1,0,425.1,0
425.2,0,425.2,0
425.3,0,425.3,0
425.4,0,425.4,0
425.5,0,425.5,0
425.6,0,425.6,0
425.7,0,425.7,0
425.8,0,425.8,0
425.9,0,425.9,0
426,0,426,0
426.1,0,426.1,0
426.2,0,426.2,0
426.3,0,426.3,0
426.4,0,426.4,0
426.5,0,426.5,0
426.6,0,426.6,0
426.7,0,426.7,0
426.8,0,426.8,0
426.9,0,426.9,0
427,0,427,0
427.1,0,427.1,0
427.2,0,427.2,0
427.3,0,427.3,0
427.4,0,427.4,0
427.5,0,427.5,0
427.6,0,427.6,0
427.7,0,427.7,0
427.8,0,427.8,0
427.9,0,427.9,0
428,0,428,0
428.1,0,428.1,0
428.2,0,428.2,0
428.3,0,428.3,0
428.4,0,428.4,0
428.5,0,428.5,0
428.6,0,428.6,0
428.7,0,428.7,0
428.8,0,428.8,0
428.9,0,428.9,0
429,0,429,0
429.1,0,429.1,0
429.2,0,429.2,0
429.3,0,429.3,0
429.4,0,429.4,0
429.5,0,429.5,0
429.6,0,429.6,0
429.7,0,429.7,0
429.8,0,429.8,0
429.9,0,429.9,0
430,0,430,0
430.1,0,430.1,0
430.2,0,430.2,0
430.3,0,430.3,0
430.4,0,430.4,0
430.5,0,430.5,0
430.6,0,430.6,0
430.7,0,430.7,0
430.8,0,430.8,0
430.9,0,430.9,0
431,0,431,0
431.1,0,431.1,0
431.2,0,431.2,0
431.3,0,431.3,0
431.4,0,431.4,0
431.5,0,431.5,0
431.6,0,431.6,0
431.7,0,431.7,0
431.8,0,431.8,0
431.9,0,431.9,0
432,0,432,0
432.1,0,432.1,0
432.2,0,432.2,0
432.3,0,432.3,0
432.4,0,432.4,0
432.5,0,432.5,0
432.6,0,432.6,0
432.7,0,432.7,0
432.8,0,432.8,0
432.9,0,432.9,0
433,0,433,0
433.1,0,433.1,0
433.2,0,433.2,0
433.3,0,433.3,0
433.4,0,433.4,0
433.5,0,433.5,0
433.6,0,433.6,0
433.7,0,433.7,0
433.8,0,433.8,0
433.9,0,433.9,0
434,0,434,0
434.1,0,434.1,0
434.2,0,434.2,0
434.3,0,434.3,0
434.4,0,434.4,0
434.5,0,434.5,0
434.6,0,434.6,0
434.7,0,434.7,0
434.8,0,434.8,0
434.9,0,434.9,0
435,0,435,0
435.1,0,435.1,0
435.2,0,435.2,0
435.3,0,435.3,0
435.4,0,435.4,0
435.5,0,435.5,0
435.6,0,435.6,0
435.7,0,435.7,0
435.8,0,435.8,0
435.9,0,435.9,0
436,0,436,0
436.1,0,436.1,0
436.2,0,436.2,0
436.3,0,436.3,0
436.4,0,436.4,0
436.5,0,436.5,0
436.6,0,436.6,0
436.7,0,436.7,0
436.8,0,436.8,0
436.9,0,436.9,0
437,0,437,0
437.1,0,437.1,0
437.2,0,437.2,0
437.3,0,437.3,0
437.4,0,437.4,0
437.5,0,437.5,0
437.6,0,437.6,0
437.7,0,437.7,0
437.8,0,437.8,0
437.9,0,437.9,0
438,0,438,0
438.1,0,438.1,0
438.2,0,438.2,0
438.3,0,438.3,0
438.4,0,438.4,0
438.5,0,438.5,0
438.6,0,438.6,0
438.7,0,438.7,0
438.8,0,438.8,0
438.9,0,438.9,0
439,0,439,0
439.1,0,439.1,0
439.2,0,439.2,0
439.3,0,439.3,0
439.4,0,439.4,0
439.5,0,439.5,0
439.6,0,439.6,0
439.7,0,439.7,0
439.8,0,439.8,0
439.9,0,439.9,0
440,0,440,0
440.1,0,440.1,0
440.2,0,440.2,0
440.3,0,440.3,0
440.4,0,440.4,0
440.5,0,440.5,0
440.6,0,440.6,0
440.7,0,440.7,0
440.8,0,440.8,0
440.9,0,440.9,0
441,0,441,0
